customer_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,first_seen,last_seen,fraud_txns,fraud_rate_pct,active_days,txns_per_day,value_segment,ever_compromised
4075,229,8322.0,36.34,78.21,2018-04-01 05:17:35,2018-07-01 12:04:26,1,0.437,92,2.49,B - High Value,Yes
4076,126,7871.13,62.47,128.09,2018-04-01 22:11:38,2018-07-01 19:52:17,0,0.0,91,1.38,B - High Value,No
4077,173,17513.15,101.23,223.47,2018-04-01 07:35:18,2018-07-01 16:18:15,2,1.156,92,1.88,A - Premium,Yes
4078,70,1674.76,23.93,50.65,2018-04-04 08:39:16,2018-06-29 12:57:52,0,0.0,87,0.8,D - Low Value,No
4079,324,10311.48,31.83,76.31,2018-04-01 04:35:48,2018-07-01 08:41:12,2,0.617,92,3.52,B - High Value,Yes
4080,331,3391.69,10.25,27.17,2018-04-01 14:31:03,2018-07-01 19:13:30,5,1.511,92,3.6,C - Mid Value,Yes
4081,328,10678.83,32.56,76.54,2018-04-01 04:01:41,2018-07-01 22:01:46,5,1.524,92,3.57,B - High Value,Yes
4082,282,1949.16,6.91,16.64,2018-04-01 08:28:01,2018-07-01 03:28:01,5,1.773,91,3.1,D - Low Value,Yes
4083,145,3239.69,22.34,57.54,2018-04-01 09:10:12,2018-07-01 07:36:40,0,0.0,91,1.59,C - Mid Value,No
4084,291,21949.34,75.43,162.13,2018-04-01 08:03:27,2018-07-01 21:02:04,0,0.0,92,3.16,A - Premium,No
4085,225,22912.19,101.83,220.37,2018-04-02 01:23:16,2018-07-01 06:57:45,2,0.889,91,2.47,A - Premium,Yes
4086,316,3291.94,10.42,26.5,2018-04-01 05:35:08,2018-07-01 19:09:52,4,1.266,92,3.43,C - Mid Value,Yes
4087,78,5465.85,70.08,134.95,2018-04-05 07:48:49,2018-07-01 06:52:49,0,0.0,87,0.9,C - Mid Value,No
4088,11,1091.51,99.23,399.1,2018-04-01 19:28:36,2018-06-07 17:14:18,1,9.091,67,0.16,D - Low Value,Yes
4089,336,6696.09,19.93,47.65,2018-04-01 05:58:00,2018-07-01 10:58:31,1,0.298,92,3.65,C - Mid Value,Yes
4090,126,873.92,6.94,14.25,2018-04-01 03:49:42,2018-06-30 09:32:48,0,0.0,91,1.38,D - Low Value,No
4091,7,274.31,39.19,55.88,2018-04-21 15:09:19,2018-06-20 15:24:09,0,0.0,61,0.11,D - Low Value,No
4092,307,25638.4,83.51,568.6,2018-04-01 14:20:06,2018-07-01 20:52:30,14,4.56,92,3.34,A - Premium,Yes
4093,322,16370.76,50.84,111.87,2018-04-01 12:06:39,2018-07-01 19:42:05,1,0.311,92,3.5,A - Premium,Yes
4094,312,26852.63,86.07,205.42,2018-04-01 11:05:28,2018-07-01 14:54:17,7,2.244,92,3.39,A - Premium,Yes
4095,122,10174.88,83.4,204.29,2018-04-01 18:27:45,2018-06-30 17:52:03,0,0.0,90,1.36,B - High Value,No
4096,178,10175.52,57.17,126.62,2018-04-01 09:19:46,2018-07-01 14:21:01,1,0.562,92,1.93,B - High Value,Yes
4097,156,6291.53,40.33,94.41,2018-04-01 22:29:08,2018-07-01 17:54:49,3,1.923,91,1.71,C - Mid Value,Yes
4098,317,26803.65,84.55,195.18,2018-04-01 15:54:28,2018-07-01 13:07:27,0,0.0,91,3.48,A - Premium,No
4099,183,10500.99,57.38,134.5,2018-04-01 12:24:02,2018-07-01 18:16:24,0,0.0,92,1.99,B - High Value,No
4100,142,9613.06,67.7,158.91,2018-04-01 07:16:20,2018-07-01 18:55:17,2,1.408,92,1.54,B - High Value,Yes
4101,256,7276.08,28.42,56.93,2018-04-01 12:43:46,2018-07-01 15:06:31,0,0.0,92,2.78,B - High Value,No
4102,103,8662.18,84.1,169.03,2018-04-01 09:10:43,2018-07-01 12:12:18,0,0.0,92,1.12,B - High Value,No
4103,72,488.43,6.78,16.55,2018-04-02 06:00:43,2018-07-01 17:43:31,0,0.0,91,0.79,D - Low Value,No
4104,140,13192.66,94.23,212.16,2018-04-01 10:53:53,2018-06-30 04:55:41,0,0.0,90,1.56,B - High Value,No
4105,291,16106.72,55.35,127.97,2018-04-01 11:20:36,2018-07-01 12:05:52,3,1.031,92,3.16,A - Premium,Yes
4106,298,29715.37,99.72,209.19,2018-04-01 00:39:10,2018-07-01 07:44:44,1,0.336,92,3.24,A - Premium,Yes
4107,107,989.21,9.24,17.26,2018-04-02 10:05:50,2018-07-01 22:53:51,1,0.935,91,1.18,D - Low Value,Yes
4108,353,13306.72,37.7,90.71,2018-04-01 05:30:30,2018-07-01 13:17:54,4,1.133,92,3.84,B - High Value,Yes
4109,144,6683.98,46.42,97.35,2018-04-01 03:02:04,2018-07-01 19:32:05,0,0.0,92,1.57,C - Mid Value,No
4110,303,12802.24,42.25,94.64,2018-04-01 09:31:26,2018-07-01 17:38:29,2,0.66,92,3.29,B - High Value,Yes
4111,235,10052.0,42.77,88.17,2018-04-01 08:38:58,2018-07-01 07:13:57,1,0.426,91,2.58,B - High Value,Yes
4112,182,6563.23,36.06,76.88,2018-04-02 02:11:45,2018-06-29 12:54:41,0,0.0,89,2.04,C - Mid Value,No
4113,321,7559.32,23.55,58.41,2018-04-01 00:57:34,2018-07-01 12:45:07,1,0.312,92,3.49,B - High Value,Yes
4114,195,8288.18,42.5,112.3,2018-04-01 03:52:19,2018-07-01 22:00:11,0,0.0,92,2.12,B - High Value,No
4115,305,2407.46,7.89,21.5,2018-04-01 01:10:07,2018-07-01 19:45:22,0,0.0,92,3.32,D - Low Value,No
4116,272,17787.06,65.39,148.95,2018-04-01 07:09:41,2018-07-01 13:45:27,4,1.471,92,2.96,A - Premium,Yes
4117,103,1097.15,10.65,31.32,2018-04-01 21:55:25,2018-07-01 20:18:14,0,0.0,91,1.13,D - Low Value,No
4118,262,7527.69,28.73,72.51,2018-04-01 07:50:10,2018-07-01 22:06:21,0,0.0,92,2.85,B - High Value,No
4119,35,623.74,17.82,30.51,2018-04-10 18:07:58,2018-07-01 06:21:08,0,0.0,82,0.43,D - Low Value,No
4120,176,10512.73,59.73,131.73,2018-04-01 17:14:18,2018-07-01 20:10:23,0,0.0,92,1.91,B - High Value,No
4121,276,4731.07,17.14,37.86,2018-04-01 07:21:21,2018-07-01 09:14:24,0,0.0,92,3.0,C - Mid Value,No
4122,194,9376.13,48.33,126.91,2018-04-01 02:18:26,2018-07-01 17:03:59,0,0.0,92,2.11,B - High Value,No
4123,3,130.4,43.47,58.59,2018-04-09 08:15:54,2018-05-02 11:50:01,0,0.0,24,0.12,D - Low Value,No
4124,215,16038.57,74.6,170.49,2018-04-01 06:29:53,2018-07-01 17:20:47,1,0.465,92,2.34,A - Premium,Yes
4125,139,4106.19,29.54,61.52,2018-04-01 02:39:44,2018-06-30 00:21:26,1,0.719,90,1.54,C - Mid Value,Yes
4126,308,16779.32,54.48,124.0,2018-04-01 11:58:27,2018-07-01 16:32:57,1,0.325,92,3.35,A - Premium,Yes
4127,93,5721.19,61.52,111.46,2018-04-02 10:34:02,2018-06-28 06:19:13,0,0.0,87,1.07,C - Mid Value,No
4128,301,17256.74,57.33,131.05,2018-04-01 00:09:29,2018-07-01 11:04:23,0,0.0,92,3.27,A - Premium,No
4129,42,4071.42,96.94,196.7,2018-04-02 06:28:08,2018-07-01 11:39:15,1,2.381,91,0.46,C - Mid Value,Yes
4130,16,749.92,46.87,79.59,2018-04-01 15:41:18,2018-06-28 08:20:21,0,0.0,88,0.18,D - Low Value,No
4131,154,7719.14,50.12,109.79,2018-04-01 09:08:54,2018-07-01 10:00:10,0,0.0,92,1.67,B - High Value,No
4132,330,13184.84,39.95,103.16,2018-04-01 10:21:23,2018-07-01 21:56:52,0,0.0,92,3.59,B - High Value,No
4133,55,3128.98,56.89,133.16,2018-04-06 08:55:34,2018-07-01 03:20:01,0,0.0,86,0.64,C - Mid Value,No
4134,156,9612.46,61.62,127.2,2018-04-01 05:25:06,2018-07-01 06:32:45,1,0.641,92,1.7,B - High Value,Yes
4135,317,32025.52,101.03,309.23,2018-04-01 02:42:11,2018-07-01 16:07:35,8,2.524,92,3.45,A - Premium,Yes
4136,160,11721.98,73.26,157.84,2018-04-01 19:22:31,2018-07-01 17:58:57,1,0.625,91,1.76,B - High Value,Yes
4137,49,2327.17,47.49,122.71,2018-04-01 16:26:04,2018-06-26 07:41:12,0,0.0,86,0.57,D - Low Value,No
4138,32,1596.9,49.9,108.85,2018-04-02 10:21:55,2018-06-28 22:45:54,0,0.0,88,0.36,D - Low Value,No
4139,190,9015.47,47.45,110.76,2018-04-02 07:36:40,2018-07-01 18:24:04,0,0.0,91,2.09,B - High Value,No
4140,287,28608.54,99.68,237.67,2018-04-01 20:10:37,2018-07-01 15:50:32,2,0.697,91,3.15,A - Premium,Yes
4141,301,18175.65,60.38,134.83,2018-04-01 09:23:51,2018-07-01 13:06:19,1,0.332,92,3.27,A - Premium,Yes
4142,24,2174.58,90.61,171.97,2018-04-14 14:01:16,2018-06-28 14:51:04,2,8.333,76,0.32,D - Low Value,Yes
4143,314,13372.5,42.59,106.5,2018-04-01 00:43:00,2018-07-01 16:51:23,0,0.0,92,3.41,B - High Value,No
4144,77,4817.53,62.57,139.48,2018-04-03 10:24:14,2018-06-29 08:34:21,0,0.0,87,0.89,C - Mid Value,No
4145,8,75.95,9.49,14.62,2018-04-09 07:40:49,2018-06-11 10:39:37,0,0.0,64,0.12,D - Low Value,No
4146,14,152.48,10.89,17.64,2018-04-01 09:43:35,2018-06-20 07:28:47,0,0.0,80,0.18,D - Low Value,No
4147,352,33221.6,94.38,205.83,2018-04-01 12:35:52,2018-07-01 19:26:29,0,0.0,92,3.83,A - Premium,No
4148,202,12059.24,59.7,121.05,2018-04-02 11:43:22,2018-07-01 23:21:47,2,0.99,91,2.22,B - High Value,Yes
4149,199,9472.51,47.6,118.23,2018-04-01 12:57:52,2018-07-01 09:42:56,1,0.503,91,2.19,B - High Value,Yes
4150,21,769.75,36.65,65.35,2018-04-04 10:24:44,2018-06-30 04:19:18,0,0.0,87,0.24,D - Low Value,No
4151,287,22727.0,79.19,196.52,2018-04-01 11:10:25,2018-07-01 14:58:25,7,2.439,92,3.12,A - Premium,Yes
4152,20,1863.53,93.18,154.51,2018-04-18 09:05:52,2018-06-26 08:28:16,2,10.0,69,0.29,D - Low Value,Yes
4153,186,8847.08,47.56,116.73,2018-04-01 06:25:07,2018-07-01 19:56:53,3,1.613,92,2.02,B - High Value,Yes
4154,84,8616.15,102.57,191.4,2018-04-04 14:09:23,2018-06-29 12:49:54,0,0.0,86,0.98,B - High Value,No
4155,55,684.5,12.45,26.45,2018-04-01 03:27:23,2018-06-29 13:40:05,0,0.0,90,0.61,D - Low Value,No
4156,236,16717.85,70.84,174.34,2018-04-01 01:43:35,2018-07-01 03:04:52,4,1.695,92,2.57,A - Premium,Yes
4157,309,21663.58,70.11,179.98,2018-04-01 10:23:41,2018-07-01 20:09:32,2,0.647,92,3.36,A - Premium,Yes
4158,238,4584.06,19.26,52.19,2018-04-01 04:30:13,2018-07-01 07:53:31,0,0.0,92,2.59,C - Mid Value,No
4159,244,17581.92,72.06,162.82,2018-04-01 07:30:04,2018-07-01 10:49:28,2,0.82,92,2.65,A - Premium,Yes
4160,115,9373.74,81.51,159.58,2018-04-02 03:47:56,2018-07-01 21:45:27,1,0.87,91,1.26,B - High Value,Yes
4161,353,7359.06,20.85,49.14,2018-04-01 16:58:21,2018-07-01 14:33:20,1,0.283,91,3.88,B - High Value,Yes
4162,139,9269.88,66.69,167.56,2018-04-01 17:15:07,2018-07-01 09:46:27,3,2.158,91,1.53,B - High Value,Yes
4163,307,36495.54,118.88,947.4,2018-04-01 10:30:32,2018-07-01 12:54:06,21,6.84,92,3.34,A - Premium,Yes
4164,91,4206.8,46.23,105.64,2018-04-02 08:44:27,2018-07-01 11:11:58,2,2.198,91,1.0,C - Mid Value,Yes
4165,160,11527.53,72.05,151.35,2018-04-02 10:10:57,2018-07-01 08:59:44,4,2.5,90,1.78,B - High Value,Yes
4166,275,3806.25,13.84,32.94,2018-04-01 10:03:07,2018-07-01 15:32:32,0,0.0,92,2.99,C - Mid Value,No
4167,148,4229.13,28.58,87.16,2018-04-02 01:43:38,2018-07-01 20:53:27,1,0.676,91,1.63,C - Mid Value,Yes
4168,369,14207.97,38.5,103.9,2018-04-01 07:45:15,2018-07-01 20:58:45,4,1.084,92,4.01,B - High Value,Yes
4169,115,1386.27,12.05,31.09,2018-04-01 07:09:33,2018-07-01 14:02:53,0,0.0,92,1.25,D - Low Value,No
4170,250,3935.59,15.74,36.4,2018-04-01 07:31:09,2018-07-01 13:51:27,0,0.0,92,2.72,C - Mid Value,No
4171,135,4982.84,36.91,94.7,2018-04-01 11:57:05,2018-07-01 13:08:25,1,0.741,92,1.47,C - Mid Value,Yes
4172,81,1644.9,20.31,48.98,2018-04-02 07:49:14,2018-07-01 10:00:24,1,1.235,91,0.89,D - Low Value,Yes
4173,305,12365.91,40.54,94.96,2018-04-01 13:43:20,2018-07-01 20:29:01,0,0.0,92,3.32,B - High Value,No
4174,287,16454.74,57.33,133.8,2018-04-01 09:34:16,2018-07-01 16:26:44,2,0.697,92,3.12,A - Premium,Yes
4175,205,4058.3,19.8,44.92,2018-04-01 07:56:30,2018-07-01 08:40:08,0,0.0,92,2.23,C - Mid Value,No
4176,61,894.92,14.67,24.81,2018-04-01 14:48:32,2018-07-01 08:06:52,0,0.0,91,0.67,D - Low Value,No
4177,266,12814.58,48.18,113.95,2018-04-01 00:20:40,2018-07-01 20:52:49,0,0.0,92,2.89,B - High Value,No
4178,160,5694.35,35.59,83.25,2018-04-02 09:55:41,2018-07-01 13:10:48,3,1.875,91,1.76,C - Mid Value,Yes
4179,304,20128.52,66.21,149.29,2018-04-01 13:07:26,2018-07-01 17:33:01,1,0.329,92,3.3,A - Premium,Yes
4180,40,2018.16,50.45,109.66,2018-04-03 11:10:36,2018-06-30 11:48:58,0,0.0,89,0.45,D - Low Value,No
4181,84,6773.6,80.64,167.62,2018-04-01 09:35:35,2018-06-29 20:23:42,0,0.0,90,0.93,C - Mid Value,No
4182,102,2457.83,24.1,54.25,2018-04-02 11:40:25,2018-06-30 12:05:02,0,0.0,90,1.13,D - Low Value,No
4183,257,1910.58,7.43,18.68,2018-04-01 17:07:43,2018-07-01 17:57:38,5,1.946,92,2.79,D - Low Value,Yes
4184,160,4669.42,29.18,74.24,2018-04-01 13:48:04,2018-07-01 19:27:40,0,0.0,92,1.74,C - Mid Value,No
4185,247,19006.43,76.95,185.44,2018-04-01 12:05:23,2018-06-30 16:52:58,0,0.0,91,2.71,A - Premium,No
4186,87,7100.99,81.62,183.4,2018-04-01 16:36:06,2018-07-01 16:54:17,0,0.0,92,0.95,C - Mid Value,No
4187,298,18319.59,61.48,162.63,2018-04-01 04:00:58,2018-07-01 17:23:47,2,0.671,92,3.24,A - Premium,Yes
4188,242,16720.82,69.09,158.57,2018-04-02 14:24:20,2018-07-01 18:05:37,0,0.0,91,2.66,A - Premium,No
4189,105,1371.23,13.06,26.95,2018-04-04 01:11:12,2018-06-29 13:17:38,0,0.0,87,1.21,D - Low Value,No
4190,171,10665.39,62.37,136.79,2018-04-01 12:31:37,2018-07-01 11:50:25,2,1.17,91,1.88,B - High Value,Yes
4191,147,2752.75,18.73,39.98,2018-04-01 10:00:00,2018-06-30 14:46:05,3,2.041,91,1.62,D - Low Value,Yes
4192,109,10912.89,100.12,186.59,2018-04-01 15:31:20,2018-07-01 14:02:15,1,0.917,91,1.2,B - High Value,Yes
4193,100,6046.31,60.46,136.63,2018-04-01 12:22:07,2018-06-30 10:07:06,0,0.0,90,1.11,C - Mid Value,No
4194,31,1349.15,43.52,94.79,2018-04-03 06:21:33,2018-06-26 14:29:41,0,0.0,85,0.36,D - Low Value,No
4195,323,8036.02,24.88,64.25,2018-04-01 07:09:10,2018-07-01 18:06:12,0,0.0,92,3.51,B - High Value,No
4196,200,4881.71,24.41,54.96,2018-04-01 02:36:59,2018-07-01 17:16:57,0,0.0,92,2.17,C - Mid Value,No
4197,316,10129.19,32.05,82.9,2018-04-01 06:41:57,2018-06-30 17:26:15,1,0.316,91,3.47,B - High Value,Yes
4198,212,19278.05,90.93,617.05,2018-04-01 08:21:37,2018-07-01 13:39:38,14,6.604,92,2.3,A - Premium,Yes
4199,235,22587.36,96.12,224.97,2018-04-01 12:31:55,2018-07-01 19:19:12,3,1.277,92,2.55,A - Premium,Yes
4200,284,11888.88,41.86,107.79,2018-04-01 12:06:42,2018-07-01 19:49:57,0,0.0,92,3.09,B - High Value,No
4201,13,943.16,72.55,142.37,2018-04-04 15:03:14,2018-07-01 06:56:07,0,0.0,88,0.15,D - Low Value,No
4202,181,4003.02,22.12,50.32,2018-04-01 07:47:06,2018-07-01 16:49:15,1,0.552,92,1.97,C - Mid Value,Yes
4203,308,28015.33,90.96,217.71,2018-04-01 01:25:29,2018-07-01 23:57:27,0,0.0,92,3.35,A - Premium,No
4204,113,1469.95,13.01,27.75,2018-04-02 14:07:09,2018-07-01 18:23:14,1,0.885,91,1.24,D - Low Value,Yes
4205,97,6084.8,62.73,125.69,2018-04-01 00:28:12,2018-07-01 13:35:18,1,1.031,92,1.05,C - Mid Value,Yes
4206,40,2268.4,56.71,108.95,2018-04-11 06:39:14,2018-06-30 11:25:06,0,0.0,81,0.49,D - Low Value,No
4207,20,1642.36,82.12,128.97,2018-04-08 14:36:35,2018-07-01 15:13:41,0,0.0,85,0.24,D - Low Value,No
4208,68,5591.14,82.22,222.14,2018-04-02 11:00:56,2018-06-29 14:41:35,1,1.471,89,0.76,C - Mid Value,Yes
4209,96,1923.47,20.04,41.56,2018-04-01 09:05:42,2018-07-01 09:54:33,0,0.0,92,1.04,D - Low Value,No
4210,47,4156.97,88.45,198.69,2018-04-01 07:08:18,2018-06-29 13:43:33,1,2.128,90,0.52,C - Mid Value,Yes
4211,301,3357.38,11.15,25.1,2018-04-01 04:43:21,2018-07-01 16:25:04,5,1.661,92,3.27,C - Mid Value,Yes
4212,45,970.11,21.56,45.87,2018-04-02 09:51:32,2018-07-01 09:36:45,0,0.0,90,0.5,D - Low Value,No
4213,135,3797.96,28.13,67.83,2018-04-03 08:00:15,2018-07-01 08:57:28,0,0.0,90,1.5,C - Mid Value,No
4214,120,3856.82,32.14,72.88,2018-04-01 14:15:16,2018-07-01 17:36:55,1,0.833,92,1.3,C - Mid Value,Yes
4215,144,10527.59,73.11,155.93,2018-04-01 08:27:13,2018-06-30 09:22:16,0,0.0,91,1.58,B - High Value,No
4216,239,20488.58,85.73,212.04,2018-04-01 09:21:57,2018-07-01 14:03:10,2,0.837,92,2.6,A - Premium,Yes
4217,196,14322.3,73.07,191.57,2018-04-01 01:29:37,2018-07-01 16:10:11,0,0.0,92,2.13,A - Premium,No
4218,230,5192.16,22.57,53.35,2018-04-01 06:50:54,2018-07-01 12:14:32,0,0.0,92,2.5,C - Mid Value,No
4219,284,9265.44,32.62,68.94,2018-04-01 04:19:42,2018-07-01 12:32:48,0,0.0,92,3.09,B - High Value,No
4220,36,4045.76,112.38,223.29,2018-04-04 17:47:14,2018-06-28 09:14:21,2,5.556,85,0.42,C - Mid Value,Yes
4221,71,674.07,9.49,20.4,2018-04-04 12:34:32,2018-06-30 08:29:48,1,1.408,87,0.82,D - Low Value,Yes
4222,69,1704.83,24.71,59.09,2018-04-02 01:08:59,2018-06-30 19:45:15,0,0.0,90,0.77,D - Low Value,No
4223,355,25247.22,71.12,165.97,2018-04-01 04:36:42,2018-07-01 10:33:36,0,0.0,92,3.86,A - Premium,No
4224,4,72.74,18.18,27.74,2018-04-06 12:52:29,2018-07-01 14:01:03,0,0.0,87,0.05,D - Low Value,No
4225,154,1809.39,11.75,24.23,2018-04-01 09:09:53,2018-07-01 12:44:50,3,1.948,92,1.67,D - Low Value,Yes
4226,267,26752.14,100.2,254.3,2018-04-01 09:45:42,2018-07-01 09:43:50,2,0.749,91,2.93,A - Premium,Yes
4227,246,23133.34,94.04,629.55,2018-04-01 13:14:12,2018-07-01 15:40:19,17,6.911,92,2.67,A - Premium,Yes
4228,2,162.13,81.06,90.11,2018-05-09 05:19:48,2018-06-13 03:27:30,0,0.0,35,0.06,D - Low Value,No
4229,186,12026.95,64.66,175.1,2018-04-01 13:07:09,2018-07-01 17:30:12,0,0.0,92,2.02,B - High Value,No
4230,147,13867.82,94.34,185.14,2018-04-01 21:44:38,2018-07-01 11:25:46,0,0.0,91,1.62,B - High Value,No
4231,383,32440.42,84.7,208.29,2018-04-01 14:18:26,2018-07-01 17:15:09,3,0.783,92,4.16,A - Premium,Yes
4232,310,13770.41,44.42,99.58,2018-04-01 06:27:24,2018-07-01 18:36:30,3,0.968,92,3.37,B - High Value,Yes
4233,268,5734.68,21.4,46.65,2018-04-01 10:34:06,2018-07-01 17:52:15,0,0.0,92,2.91,C - Mid Value,No
4234,261,7937.72,30.41,81.8,2018-04-01 08:39:12,2018-07-01 13:55:02,0,0.0,92,2.84,B - High Value,No
4235,129,10844.13,84.06,193.58,2018-04-01 00:51:19,2018-06-29 12:09:35,0,0.0,90,1.43,B - High Value,No
4236,97,1292.96,13.33,35.69,2018-04-01 11:57:37,2018-07-01 13:39:04,0,0.0,92,1.05,D - Low Value,No
4237,316,28706.75,90.84,233.89,2018-04-01 04:29:27,2018-07-01 11:31:02,5,1.582,92,3.43,A - Premium,Yes
4238,182,18503.1,101.67,240.85,2018-04-01 10:00:13,2018-06-30 10:28:51,4,2.198,91,2.0,A - Premium,Yes
4239,154,8348.84,54.21,125.85,2018-04-01 07:11:43,2018-07-01 20:30:36,1,0.649,92,1.67,B - High Value,Yes
4240,220,9199.66,41.82,93.91,2018-04-01 11:38:26,2018-07-01 15:26:11,0,0.0,92,2.39,B - High Value,No
4241,79,1311.44,16.6,130.15,2018-04-02 09:22:30,2018-07-01 14:09:10,4,5.063,91,0.87,D - Low Value,Yes
4242,31,1462.79,47.19,112.08,2018-04-02 00:33:29,2018-06-29 16:05:09,0,0.0,89,0.35,D - Low Value,No
4243,226,8176.82,36.18,87.52,2018-04-01 05:40:00,2018-07-01 18:12:13,1,0.442,92,2.46,B - High Value,Yes
4244,60,3677.73,61.3,117.02,2018-04-02 05:53:34,2018-07-01 22:54:39,0,0.0,91,0.66,C - Mid Value,No
4245,243,11267.71,46.37,102.99,2018-04-01 10:06:27,2018-07-01 08:36:15,0,0.0,91,2.67,B - High Value,No
4246,129,801.59,6.21,14.73,2018-04-02 05:25:27,2018-07-01 10:40:17,0,0.0,91,1.42,D - Low Value,No
4247,137,14133.93,103.17,239.03,2018-04-02 11:37:31,2018-07-01 09:04:01,1,0.73,90,1.52,B - High Value,Yes
4248,163,15015.71,92.12,183.7,2018-04-01 08:30:51,2018-07-01 09:59:15,0,0.0,92,1.77,A - Premium,No
4249,188,20894.84,111.14,690.2,2018-04-01 05:43:01,2018-07-01 21:59:31,8,4.255,92,2.04,A - Premium,Yes
4250,31,1686.91,54.42,100.72,2018-04-03 07:36:32,2018-06-26 15:18:34,0,0.0,85,0.36,D - Low Value,No
4251,244,23167.88,94.95,213.65,2018-04-01 09:24:47,2018-07-01 15:11:04,0,0.0,92,2.65,A - Premium,No
4252,266,22889.64,86.05,533.0,2018-04-01 17:48:42,2018-07-01 19:09:11,15,5.639,92,2.89,A - Premium,Yes
4253,169,23237.34,137.5,1039.3,2018-04-01 12:27:07,2018-06-28 12:27:48,13,7.692,89,1.9,A - Premium,Yes
4254,301,3238.7,10.76,27.36,2018-04-01 03:23:59,2018-07-01 14:00:38,0,0.0,92,3.27,C - Mid Value,No
4255,300,25007.31,83.36,212.86,2018-04-01 05:50:46,2018-07-01 12:17:47,2,0.667,92,3.26,A - Premium,Yes
4256,120,11437.79,95.31,204.56,2018-04-01 05:51:23,2018-07-01 16:46:07,2,1.667,92,1.3,B - High Value,Yes
4257,303,4116.06,13.58,30.43,2018-04-01 08:59:13,2018-07-01 20:30:35,4,1.32,92,3.29,C - Mid Value,Yes
4258,292,22275.66,76.29,166.95,2018-04-02 09:11:38,2018-07-01 17:31:20,0,0.0,91,3.21,A - Premium,No
4259,132,7254.12,54.96,523.5,2018-04-01 05:40:40,2018-06-30 20:01:38,6,4.545,91,1.45,B - High Value,Yes
4260,8,566.9,70.86,116.91,2018-04-13 11:42:52,2018-06-24 10:44:12,0,0.0,72,0.11,D - Low Value,No
4261,114,2599.06,22.8,52.66,2018-04-01 06:09:47,2018-06-29 16:09:27,0,0.0,90,1.27,D - Low Value,No
4262,177,1710.73,9.67,20.3,2018-04-02 19:23:35,2018-07-01 13:33:40,0,0.0,90,1.97,D - Low Value,No
4263,52,4439.44,85.37,413.85,2018-04-01 15:39:04,2018-07-01 11:21:32,4,7.692,91,0.57,C - Mid Value,Yes
4264,32,494.77,15.46,32.18,2018-04-05 10:03:04,2018-07-01 10:53:50,0,0.0,88,0.36,D - Low Value,No
4265,117,7097.83,60.67,129.26,2018-04-01 07:43:18,2018-07-01 09:20:34,0,0.0,92,1.27,C - Mid Value,No
4266,127,7222.32,56.87,144.05,2018-04-01 18:30:19,2018-07-01 11:55:10,1,0.787,91,1.4,B - High Value,Yes
4267,214,11784.63,55.07,132.22,2018-04-01 16:01:56,2018-07-01 12:47:58,0,0.0,91,2.35,B - High Value,No
4268,52,521.14,10.02,24.49,2018-04-01 07:30:07,2018-06-27 19:47:44,0,0.0,88,0.59,D - Low Value,No
4269,151,5105.93,33.81,65.28,2018-04-02 09:46:30,2018-07-01 13:30:34,0,0.0,91,1.66,C - Mid Value,No
4270,172,10855.54,63.11,142.33,2018-04-01 09:13:01,2018-07-01 09:35:06,0,0.0,92,1.87,B - High Value,No
4271,321,23538.95,73.33,162.54,2018-04-01 08:33:14,2018-07-01 14:52:23,1,0.312,92,3.49,A - Premium,Yes
4272,136,8574.0,63.04,145.38,2018-04-01 12:43:28,2018-07-01 17:24:23,0,0.0,92,1.48,B - High Value,No
4273,102,6175.7,60.55,152.88,2018-04-02 07:09:19,2018-06-30 18:27:38,0,0.0,90,1.13,C - Mid Value,No
4274,177,5699.7,32.2,73.24,2018-04-01 09:55:22,2018-07-01 20:24:02,2,1.13,92,1.92,C - Mid Value,Yes
4275,95,6654.63,70.05,148.81,2018-04-01 16:01:06,2018-06-30 01:34:52,0,0.0,90,1.06,C - Mid Value,No
4276,358,22456.54,62.73,445.85,2018-04-01 10:38:14,2018-07-01 15:29:02,14,3.911,92,3.89,A - Premium,Yes
4277,22,1163.07,52.87,113.63,2018-04-07 10:06:53,2018-07-01 12:16:04,0,0.0,86,0.26,D - Low Value,No
4278,95,2585.01,27.21,48.96,2018-04-01 16:19:37,2018-07-01 19:51:37,0,0.0,92,1.03,D - Low Value,No
4279,133,2374.09,17.85,37.44,2018-04-01 08:21:48,2018-07-01 16:23:15,0,0.0,92,1.45,D - Low Value,No
4280,32,2213.08,69.16,129.67,2018-04-01 07:37:44,2018-06-29 16:27:39,1,3.125,90,0.36,D - Low Value,Yes
4281,95,9383.16,98.77,206.48,2018-04-03 13:10:10,2018-07-01 11:07:28,0,0.0,89,1.07,B - High Value,No
4282,260,5753.58,22.13,53.7,2018-04-01 07:09:50,2018-07-01 13:56:35,0,0.0,92,2.83,C - Mid Value,No
4283,191,5512.62,28.86,63.22,2018-04-02 08:27:28,2018-07-01 07:18:06,0,0.0,90,2.12,C - Mid Value,No
4284,123,8347.93,67.87,137.26,2018-04-01 13:56:05,2018-06-30 15:54:17,0,0.0,91,1.35,B - High Value,No
4285,59,5414.0,91.76,171.28,2018-04-02 04:59:33,2018-06-28 17:17:30,2,3.39,88,0.67,C - Mid Value,Yes
4286,349,21354.2,61.19,152.13,2018-04-01 13:05:19,2018-07-01 15:49:47,5,1.433,92,3.79,A - Premium,Yes
